"id";"objectid";"point_lat";"point_lng";"xkey";"vrije_hoogte";"ophanging";"type";"vorm";"afmeting1";"afmeting2";"opschrift";"fabtype";"beeldvlak";"fabdatum";"subkey";"x";"y";"shape"
"388";"13729342";"51.22046124571800";"4.38706042343050";"92820";"2200";"Verlichtingspaal";"B15f";"dh";"1100";"0";"";"Vlak";"Type I";"1998-01-01";"92820.B1";"151278.7293438";"212279.66261245";""
"391";"13729343";"51.22046124571800";"4.38706042343050";"92820";"2200";"Verlichtingspaal";"C31b";"ro";"900";"0";"";"Vlak";"Type I";"1998-01-01";"92820.B2";"151278.7293438";"212279.66261245";""
"394";"13729344";"51.22046297275100";"4.38706151651360";"92821";"3700";"Verlichtingspaal";"F34b1";"rh";"1300";"150";"sy-S148|Fietstunnel|sy-S147";"B&W";"Geen";"1993-01-01";"92821.B1";"151278.80566394";"212279.85476624";""
"397";"13729345";"51.22140569862400";"4.38618680705230";"92824";"2300";"Steun";"F33b";"wwr";"400";"200";"P+R|";"B&W";"Type II";"1950-01-01";"92824.B1";"151217.66774179";"212384.72215451";""
"400";"13729346";"51.22071349342800";"4.38502940246130";"92825";"2530";"Verlichtingspaal";"D9a";"ro";"700";"0";"";"Vlak";"Type I";"1950-01-01";"92825.B1";"151136.82392571";"212307.69197015";""
"403";"13729347";"51.22035518080600";"4.38577442558870";"92830";"1500";"Steun";"F33a";"wwl";"1750";"600";"P+R|sy-S139|Fr. Van Eeden|sy-S138";"B&W";"Type II";"1998-01-01";"92830.B1";"151188.88482747";"212267.84018301";""
"406";"13729348";"51.22052031086200";"4.38219294592590";"92835";"1900";"Steun";"C1";"ro";"700";"0";"";"Vlak";"Type I";"1999-01-01";"92835.B1";"150938.65765572";"212286.15799794";""
"409";"13729349";"51.22042821450100";"4.38221239804250";"92837";"2570";"Verlichtingspaal";"F29";"wwl";"1300";"300";"Zwijndrecht|";"B&W";"Type I";"1989-01-01";"92837.B1";"150940.018647";"212275.91210836";""
"412";"13729350";"51.22042821450100";"4.38221239804250";"92837";"2570";"Verlichtingspaal";"F31";"wwl";"1250";"300";"Ring|";"B&W";"Type I";"1950-01-01";"92837.B2";"150940.018647";"212275.91210836";""
"415";"13729351";"51.22030783996200";"4.38203843245500";"92838";"2480";"Steun";"C1";"ro";"700";"0";"";"Vlak";"Type I";"1999-01-01";"92838.B1";"150927.86690589";"212262.51757555";""
"418";"13729352";"51.22027990220000";"4.38213131789140";"92839";"2100";"Steun";"F59e";"rh";"900";"900";"S301|P+R|";"B&W";"Type II";"1990-01-01";"92839.B1";"150934.35704035";"212259.41059629";""
"421";"13729353";"51.21953277750200";"4.38208614000690";"92844";"2400";"Verlichtingspaal";"D1d";"ro";"700";"0";"";"SB250";"Type II";"2002-01-01";"92844.B1";"150931.21633532";"212176.28891936";""
"424";"13729354";"51.22255572732100";"4.38619611985890";"92845";"2670";"Verlichtingspaal";"E9b";"rh";"400";"600";"";"SB250";"Type I";"1999-01-01";"92845.B1";"151218.28711724";"212512.66842754";""
"427";"13729355";"51.22255572732100";"4.38619611985890";"92845";"2670";"Verlichtingspaal";"GXd";"rh";"100";"400";"";"Vlak";"Type I";"1950-01-01";"92845.B2";"151218.28711724";"212512.66842754";""
"430";"13729356";"51.22254327765900";"4.38642924720450";"92846";"2380";"Steun";"E9b";"rh";"400";"600";"";"Vlak";"Type I";"1999-01-01";"92846.B1";"151234.57436572";"212511.28734506";""
"433";"13729357";"51.22254327765900";"4.38642924720450";"92846";"2380";"Steun";"GXd";"rh";"100";"400";"";"Vlak";"Type I";"1950-01-01";"92846.B2";"151234.57436572";"212511.28734506";""
"436";"13729358";"51.22255524376400";"4.38619600272710";"92847";"2400";"Verlichtingspaal";"E9b";"rh";"400";"600";"";"SB250";"Type I";"1999-01-01";"92847.B1";"151218.27894881";"212512.61463413";""
"439";"13729359";"51.22255524376400";"4.38619600272710";"92847";"2400";"Verlichtingspaal";"GVIIb";"rh";"450";"200";"TICKET|";"SB250";"Type I";"2002-01-01";"92847.B2";"151218.27894881";"212512.61463413";""
"442";"13729360";"51.22255524376400";"4.38619600272710";"92847";"2400";"Verlichtingspaal";"GXd";"rh";"100";"400";"";"Vlak";"Type I";"1950-01-01";"92847.B3";"151218.27894881";"212512.61463413";""
"445";"13729361";"51.22314623575700";"4.38599439835200";"92849";"1700";"Steun";"E9a";"rh";"400";"600";"";"Vlak";"Type I";"1998-01-01";"92849.B1";"151204.17844083";"212578.36187777";""
"448";"13729362";"51.22314623575700";"4.38599439835200";"92849";"1700";"Steun";"GVIId";"rh";"450";"200";"";"Vlak";"Type I";"1950-01-01";"92849.B2";"151204.17844083";"212578.36187777";""
"451";"13729363";"51.22314623575700";"4.38599439835200";"92849";"1700";"Steun";"GXc";"rh";"100";"400";"10|";"Vlak";"Type I";"1950-01-01";"92849.B3";"151204.17844083";"212578.36187777";""
"454";"13729364";"51.22337849971100";"4.38624249134300";"92851";"2300";"Verlichtingspaal";"C1";"ro";"700";"0";"";"Vlak";"Type I";"1998-01-01";"92851.B1";"151221.50434459";"212604.20656551";""
"457";"13729365";"51.22327217488000";"4.38620127591730";"92852";"1940";"Steun";"E9b";"rh";"400";"600";"";"SB250";"Type I";"2002-01-01";"92852.B1";"151218.62786388";"212592.37672031";""
"460";"13729366";"51.22327217488000";"4.38620127591730";"92852";"1940";"Steun";"GVIIb";"rh";"450";"200";"TICKET|";"SB250";"Type I";"2002-01-01";"92852.B2";"151218.62786388";"212592.37672031";""
"463";"13729367";"51.22327217488000";"4.38620127591730";"92852";"1940";"Steun";"GXa";"rh";"100";"400";"";"Vlak";"Type I";"1950-01-01";"92852.B3";"151218.62786388";"212592.37672031";""
"466";"13729368";"51.22329968677500";"4.38624926033640";"92853";"2490";"Steun";"E9b";"rh";"400";"600";"";"SB250";"Type I";"1999-01-01";"92853.B1";"151221.97937507";"212595.43837107";""
"469";"13729369";"51.22329968677500";"4.38624926033640";"92853";"2490";"Steun";"GXb";"rh";"100";"400";"";"Vlak";"Type I";"1950-01-01";"92853.B2";"151221.97937507";"212595.43837107";""
"472";"13729370";"51.22333167651400";"4.38650216817330";"92854";"2300";"Steun";"C9-C11";"ro";"700";"0";"";"Vlak";"Type I";"1950-01-01";"92854.B1";"151239.64703916";"212599.00173987";""
"475";"13729371";"51.22339365601700";"4.37620534841930";"92856";"2180";"Verlichtingspaal";"F4a";"rh";"600";"900";"";"SB250";"Type I";"2005-01-01";"92856.B1";"150520.29455238";"212605.76845346";""
"478";"13729372";"51.22339365601700";"4.37620534841930";"92856";"2180";"Verlichtingspaal";"A23";"dh";"700";"0";"";"SB250";"Type II";"2004-01-01";"92856.B2";"150520.29455238";"212605.76845346";""
"481";"13729373";"51.22337671779200";"4.37740224928370";"92857";"2400";"Verlichtingspaal";"School";"rh";"450";"225";"SCHOOL|";"Vlak";"Type I";"1992-01-01";"92857.B1";"150603.91201689";"212603.89383802";""
"484";"13729374";"51.22337671779200";"4.37740224928370";"92858";"2400";"";"School";"rh";"450";"225";"SCHOOL|";"Vlak";"Type I";"1992-01-01";"92858.B1";"150603.91201689";"212603.89383802";""
"487";"13729375";"51.22338311075400";"4.37700506395110";"92859";"2800";"";"School";"rh";"450";"225";"SCHOOL|";"Vlak";"Type I";"1992-01-01";"92859.B1";"150576.16398334";"212604.60166965";""
"490";"13729376";"51.22338311075400";"4.37700506395110";"92860";"2800";"Verlichtingspaal";"School";"rh";"450";"225";"SCHOOL|";"Vlak";"Type I";"1992-01-01";"92860.B1";"150576.16398334";"212604.60166965";""
"493";"13729377";"51.22252450103800";"4.37524515539660";"92861";"2450";"Steun";"C3";"ro";"700";"0";"";"Vlak";"Type II";"1950-01-01";"92861.B1";"150453.22343139";"212509.06388844";""
"496";"13729378";"51.22181779129300";"4.37520702292270";"92862";"2200";"Steun";"C3";"ro";"700";"0";"";"Vlak";"Type II";"1950-01-01";"92862.B1";"150450.56696055";"212430.43883088";""
"499";"13729379";"51.22137441100000";"4.37518531576690";"92863";"2220";"Steun";"C3";"ro";"700";"0";"";"Vlak";"Type II";"1950-01-01";"92863.B1";"150449.05514788";"212381.11054316";""
"502";"13729380";"51.22062237803200";"4.37516252085000";"92865";"2230";"Steun";"C3";"ro";"700";"0";"";"Vlak";"Type II";"1978-01-01";"92865.B1";"150447.47059971";"212297.44319554";""
"505";"13729381";"51.22062237803200";"4.37516252085000";"92865";"2230";"Steun";"GIV";"rh";"700";"200";"UITGEZONDERD|VEILIGHEIDSDIENSTEN|";"SB250";"Type II";"2001-01-01";"92865.B2";"150447.47059971";"212297.44319554";""
"508";"13729382";"51.22059809674500";"4.37520970100140";"92866";"1740";"Steun";"D1f";"ro";"700";"0";"";"Vlak";"Type I";"1996-01-01";"92866.B1";"150450.76712758";"212294.74210944";""
"511";"13729383";"51.22059809674500";"4.37520970100140";"92866";"1740";"Steun";"B1";"odh";"700";"0";"";"Vlak";"Type I";"1998-01-01";"92866.B2";"150450.76712758";"212294.74210944";""
"514";"13729384";"51.22052815555200";"4.37557400285140";"92867";"2500";"Verlichtingspaal";"B15f";"dh";"700";"0";"";"Vlak";"Type I";"1995-01-01";"92867.B1";"150476.22009515";"212286.96334388";""
"517";"13729385";"51.22053478577000";"4.37601329965630";"92868";"2400";"Verlichtingspaal";"A23";"dh";"700";"0";"";"Vlak";"Type I";"1999-01-01";"92868.B1";"150506.9118232";"212287.7041787";""
"520";"13729386";"51.22053478577000";"4.37601329965630";"92868";"2400";"Verlichtingspaal";"GIa";"rh";"700";"200";"50m|";"Vlak";"Geen";"1995-01-01";"92868.B2";"150506.9118232";"212287.7041787";""
"523";"13729387";"51.22044674878500";"4.37636165789400";"92871";"2430";"Steun";"D1b";"ro";"700";"0";"";"Vlak";"Type I";"1997-01-01";"92871.B1";"150531.25121797";"212277.91232079";""
"526";"13729388";"51.22196376519200";"4.37632078243480";"92872";"2650";"";"School";"rh";"450";"225";"SCHOOL|";"Vlak";"Type I";"1992-01-01";"92872.B1";"150528.37663979";"212446.68718886";""
"529";"13729389";"51.22196376519200";"4.37632078243480";"92873";"2650";"Steun";"School";"rh";"450";"225";"SCHOOL|";"Vlak";"Type I";"1992-01-01";"92873.B1";"150528.37663979";"212446.68718886";""
"532";"13729390";"51.22125893031300";"4.37643927288820";"92875";"2560";"Verlichtingspaal";"School";"rh";"450";"225";"SCHOOL|";"Vlak";"Type I";"1992-01-01";"92875.B1";"150536.66365884";"212368.27192037";""
"535";"13729391";"51.22125893031300";"4.37643927288820";"92876";"2560";"";"School";"rh";"450";"225";"SCHOOL|";"Vlak";"Type I";"1992-01-01";"92876.B1";"150536.66365884";"212368.27192037";""
"538";"13729392";"51.22294689072700";"4.37790762074020";"92877";"2130";"Verlichtingspaal";"School";"rh";"450";"225";"SCHOOL|";"Vlak";"Type I";"1998-01-01";"92877.B1";"150639.22436037";"212556.07808957";""
"541";"13729393";"51.22294689072700";"4.37790762074020";"92877";"2130";"Verlichtingspaal";"E9d";"rh";"400";"600";"";"Vlak";"Type I";"1999-01-01";"92877.B2";"150639.22436037";"212556.07808957";""
"544";"13729394";"51.22294689072700";"4.37790762074020";"92877";"2130";"Verlichtingspaal";"GXa";"rh";"100";"400";"";"Vlak";"Type I";"1950-01-01";"92877.B3";"150639.22436037";"212556.07808957";""
"547";"13729395";"51.22057955072600";"4.37688593087000";"92878";"2620";"Verlichtingspaal";"B15e";"dh";"700";"0";"";"Vlak";"Type I";"1998-01-01";"92878.B1";"150567.8782545";"212292.69137642";""
"550";"13729396";"51.22055585792700";"4.37730165252980";"92879";"2400";"Verlichtingspaal";"A23";"dh";"700";"0";"";"Vlak";"Type I";"1999-01-01";"92879.B1";"150596.92325322";"212290.05897508";""
"553";"13729397";"51.22055585792700";"4.37730165252980";"92879";"2400";"Verlichtingspaal";"GIa";"rh";"500";"200";"50m|";"Vlak";"Type I";"1995-01-01";"92879.B2";"150596.92325322";"212290.05897508";""
"556";"13729398";"51.22060813549100";"4.37782900819940";"92880";"3200";"Verkeerslicht";"B1";"odh";"700";"0";"";"Vlak";"Type I";"1998-01-01";"92880.B1";"150633.76655608";"212295.87982005";""
"559";"13729399";"51.22056117426600";"4.37773337560940";"92881";"2600";"Verlichtingspaal";"D9a";"ro";"700";"0";"";"Vlak";"Type I";"1950-01-01";"92881.B1";"150627.08581355";"212290.65428877";""
"562";"13729400";"51.22262951137300";"4.37789824127560";"92882";"2330";"Verlichtingspaal";"E9d";"rh";"400";"600";"";"Vlak";"Type I";"1999-01-01";"92882.B1";"150638.57377451";"212520.76803838";""
"565";"13729401";"51.22262951137300";"4.37789824127560";"92882";"2330";"Verlichtingspaal";"GXb";"rh";"100";"400";"";"Vlak";"Type I";"1950-01-01";"92882.B2";"150638.57377451";"212520.76803838";""
"568";"13729402";"51.22231628739900";"4.37788344063650";"92883";"2760";"Verlichtingspaal";"B15c";"dh";"900";"0";"";"Vlak";"Type I";"1950-01-01";"92883.B1";"150637.54437212";"212485.92024829";""
"571";"13729403";"51.22192234732600";"4.37788625584370";"92884";"2200";"Steun IV";"F49";"rh";"700";"700";"";"IV";"Type III";"2002-01-01";"92884.B1";"150637.74684637";"212442.09258492";""
"574";"13729404";"51.22192234732600";"4.37788625584370";"92884";"2200";"Steun IV";"Bi-flash";"rh";"700";"200";"sy-lamp-02|sy-lamp-02|";"IV";"Type III";"2002-01-01";"92884.B2";"150637.74684637";"212442.09258492";""
"577";"13729405";"51.22153476490800";"4.37785919854750";"92886";"2100";"Steun";"ZE9b-GVIIbT";"rh";"600";"900";"E9b|ZONE|Van 9 tot 19 u|S184|Herhaling|";"SB250";"Type I";"2009-01-01";"92886.B1";"150635.86221995";"212398.97196416";""
"580";"13729406";"51.22153476490800";"4.37785919854750";"92886";"2100";"Steun";"F4b";"rh";"400";"600";"";"SB250";"Type I";"2005-01-01";"92886.B2";"150635.86221995";"212398.97196416";""
"583";"13729407";"51.22153476490800";"4.37785919854750";"92886";"2100";"Steun";"School";"rh";"450";"225";"SCHOOL|";"Vlak";"Type I";"1998-01-01";"92886.B3";"150635.86221995";"212398.97196416";""
"586";"13729408";"51.22054401350000";"4.37430937409820";"92888";"2370";"Verlichtingspaal";"C43";"ro";"700";"0";"70|";"Vlak";"Type I";"2005-01-01";"92888.B1";"150387.86571778";"212288.71941944";""
"589";"13729409";"51.22054401350000";"4.37430937409820";"92888";"2370";"Verlichtingspaal";"A15";"dh";"700";"0";"";"Vlak";"Type I";"1992-01-01";"92888.B2";"150387.86571778";"212288.71941944";""
"592";"13729410";"51.22054401350000";"4.37430937409820";"92888";"2370";"Verlichtingspaal";"GIII";"rh";"700";"200";"BIJ NAT WEGDEK|";"Vlak";"Geen";"1950-01-01";"92888.B3";"150387.86571778";"212288.71941944";""
"595";"13729411";"51.22042673947800";"4.37473062613060";"92889";"2210";"Steun";"F3a";"rh";"900";"700";"Antwerpen|";"B&W";"Type I";"1983-01-01";"92889.B1";"150417.29797085";"212275.67470059";""
"598";"13729412";"51.22042133926500";"4.37433312332160";"92890";"2300";"Steun";"C43";"ro";"700";"0";"70|";"Vlak";"Type I";"1995-01-01";"92890.B1";"150389.52612951";"212275.0714835";""
"601";"13729413";"51.22042133926500";"4.37433312332160";"92890";"2300";"Steun";"A15";"dh";"700";"0";"";"Vlak";"Type I";"1992-01-01";"92890.B2";"150389.52612951";"212275.0714835";""
"604";"13729414";"51.22042133926500";"4.37433312332160";"92890";"2300";"Steun";"GIII";"rh";"700";"200";"BIJ NAT WEGDEK|";"Vlak";"Geen";"1950-01-01";"92890.B3";"150389.52612951";"212275.0714835";""
"607";"13729415";"51.22020599626100";"4.37544275621080";"92891";"1230";"Steun";"Voorrang Tram";"rh";"400";"600";"";"SB250";"Type I";"2011-01-01";"92891.B1";"150467.05401677";"212251.12070139";""
"610";"13729416";"51.22020599626100";"4.37544275621080";"92892";"1230";"";"Voorrang Tram";"rh";"400";"600";"";"SB250";"Type I";"2011-01-01";"92892.B1";"150467.05401677";"212251.12070139";""
"613";"13729417";"51.22026677337700";"4.37543749575770";"92893";"1150";"Steun";"Voorrang Tram";"rh";"400";"600";"";"SB250";"Type I";"2011-01-01";"92893.B1";"150466.68581559";"212257.88239693";""
"616";"13729418";"51.22026677337700";"4.37543749575770";"92894";"1250";"";"Voorrang Tram";"rh";"400";"600";"";"SB250";"Type I";"2011-01-01";"92894.B1";"150466.68581559";"212257.88239693";""
"619";"13729419";"51.22336521398600";"4.37812432972220";"92895";"1650";"Verlichtingspaal";"D7";"ro";"700";"0";"";"Vlak";"Type I";"1998-01-01";"92895.B1";"150654.35779798";"212602.62057632";""
"622";"13729420";"51.22336521398600";"4.37812432972220";"92895";"1650";"Verlichtingspaal";"B1";"odh";"700";"0";"";"Vlak";"Type I";"1998-01-01";"92895.B2";"150654.35779798";"212602.62057632";""
"625";"13729421";"51.22336521398600";"4.37812432972220";"92895";"1650";"Verlichtingspaal";"M10";"rh";"700";"400";"";"Vlak";"Type I";"1991-01-01";"92895.B3";"150654.35779798";"212602.62057632";""
"628";"13729422";"51.22171894603400";"4.37806340232240";"92896";"1500";"Verlichtingspaal";"D7";"ro";"700";"0";"";"Vlak";"Type I";"1998-01-01";"92896.B1";"150650.12600424";"212419.46487511";""
"631";"13729423";"51.22171894603400";"4.37806340232240";"92896";"1500";"Verlichtingspaal";"B1";"odh";"700";"0";"";"Vlak";"Type I";"1998-01-01";"92896.B2";"150650.12600424";"212419.46487511";""
"634";"13729424";"51.22171894603400";"4.37806340232240";"92896";"1500";"Verlichtingspaal";"A25";"dh";"700";"0";"";"Vlak";"Type I";"1950-01-01";"92896.B3";"150650.12600424";"212419.46487511";""
"637";"13729425";"51.22171894603400";"4.37806340232240";"92896";"1500";"Verlichtingspaal";"M10";"rh";"700";"400";"";"Vlak";"Type I";"1991-01-01";"92896.B4";"150650.12600424";"212419.46487511";""
"640";"13729426";"51.22059385777400";"4.37793314866390";"92898";"3330";"Verkeerslicht";"B17";"dh";"700";"0";"";"Vlak";"Type I";"1998-01-01";"92898.B1";"150641.0426123";"212294.29231688";""
"643";"13729427";"51.22184246956300";"4.37841060144250";"92899";"2370";"Steun";"B1";"odh";"700";"0";"";"Vlak";"Type I";"1998-01-01";"92899.B1";"150674.38078684";"212433.21077547";""
"646";"13729428";"51.22184980143900";"4.37816480154700";"92900";"2100";"Steun";"B1";"odh";"700";"0";"";"Vlak";"Type I";"1998-01-01";"92900.B1";"150657.20817204";"212434.02411753";""
"649";"13729429";"51.22184980143900";"4.37816480154700";"92900";"2100";"Steun";"A25";"dh";"700";"0";"";"Vlak";"Type I";"1950-01-01";"92900.B2";"150657.20817204";"212434.02411753";""
"652";"13729430";"51.22184980143900";"4.37816480154700";"92900";"2100";"Steun";"M10";"rh";"700";"400";"";"Vlak";"Type I";"1991-01-01";"92900.B3";"150657.20817204";"212434.02411753";""
"655";"13729431";"51.22190400974000";"4.37810687074700";"92901";"2460";"Steun";"D7";"ro";"700";"0";"";"Vlak";"Type I";"1998-01-01";"92901.B1";"150653.16008852";"212440.05449702";""
"658";"13729432";"51.22200454076200";"4.37834510710190";"92902";"2550";"Verlichtingspaal";"F17";"rh";"900";"700";"";"B&W";"Type I";"1992-01-01";"92902.B1";"150669.80261293";"212451.24133111";""
"661";"13729433";"51.22200454076200";"4.37834510710190";"92902";"2550";"Verlichtingspaal";"A23";"dh";"700";"0";"";"Vlak";"Type I";"1999-01-01";"92902.B2";"150669.80261293";"212451.24133111";""
"664";"13729434";"51.22200454076200";"4.37834510710190";"92902";"2550";"Verlichtingspaal";"GIa";"rh";"700";"200";"110m|";"Vlak";"Type I";"1997-01-01";"92902.B3";"150669.80261293";"212451.24133111";""
"667";"13729435";"51.22324903285700";"4.37840714142710";"92903";"2500";"Verlichtingspaal";"F4b";"rh";"400";"600";"";"SB250";"Type I";"2005-01-01";"92903.B1";"150674.11725177";"212589.69758592";""
"670";"13729436";"51.22349981680300";"4.37818983781560";"92905";"1500";"Steun";"B1";"odh";"700";"0";"";"Vlak";"Type I";"1998-01-01";"92905.B1";"150658.93224676";"212617.59641274";""
"673";"13729437";"51.22349981680300";"4.37818983781560";"92905";"1500";"Steun";"M10";"rh";"700";"400";"";"Vlak";"Type I";"1991-01-01";"92905.B2";"150658.93224676";"212617.59641274";""
"676";"13729438";"51.22349981680300";"4.37818983781560";"92905";"1500";"Steun";"D7";"ro";"400";"0";"";"Vlak";"Type I";"1950-01-01";"92905.B3";"150658.93224676";"212617.59641274";""
"679";"13729439";"51.22350967911100";"4.37786476546120";"92907";"1600";"Steun";"F4a";"rh";"600";"900";"";"SB250";"Type I";"2005-01-01";"92907.B1";"150636.22213205";"212618.6905879";""
"682";"13729440";"51.22350967911100";"4.37786476546120";"92907";"1600";"Steun";"C5-C7";"ro";"700";"0";"";"SB250";"Type II";"2000-01-01";"92907.B2";"150636.22213205";"212618.6905879";""
"685";"13729441";"51.22350967911100";"4.37786476546120";"92907";"1600";"Steun";"A23";"dh";"700";"0";"";"SB250";"Type II";"2004-01-01";"92907.B3";"150636.22213205";"212618.6905879";""
"688";"13729442";"51.22351185220200";"4.37934829108640";"92908";"2000";"Steun";"F19";"rh";"700";"700";"";"Vlak";"Type I";"1999-01-01";"92908.B1";"150739.86309235";"212618.94708363";""
"691";"13729443";"51.22351185220200";"4.37934829108640";"92908";"2000";"Steun";"C3";"ro";"700";"0";"";"Vlak";"Type I";"1993-01-01";"92908.B2";"150739.86309235";"212618.94708363";""
"694";"13729444";"51.22351185220200";"4.37934829108640";"92908";"2000";"Steun";"GIV";"rh";"600";"225";"PLAATSELIJK VERKEER|UITGEZONDERD|";"Vlak";"Type I";"1992-01-01";"92908.B3";"150739.86309235";"212618.94708363";""
